編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSNMLKKMHKFFGF08CA,5,95.53,住家用,鋼筋混凝土造,99年4月9日,012,四層
RPSNMLKKMHKFFGF08CA,5,65.94,見其他登記事項,鋼筋混凝土造,99年4月9日,012
RPQPMLNKMHKFFGF38CA,34,58.00,住家用,鋼筋混凝土造,69年11月11日,005,四層 陽台
RPWUMLQKLHKFFHF17CA,34,115.42,住家用,鋼筋混凝土造,70年3月26日,005,二層 陽台
RPXUMLQKLHKFFHF27CA,3,203.73,見其他登記事項,見其他登記事項,100年10月28日,024,七層
RPXUMLQKLHKFFHF27CA,3,105.61,見其他登記事項,見其他登記事項,100年10月28日,024
RPXUMLQKLHKFFHF27CA,3,37.58,見其他登記事項,見其他登記事項,100年10月28日,024
RPRNMLRKLHKFFHF68CA,33,81.94,住家用,鋼筋混凝土造,70年8月27日,005,五層
RPQQMLRKLHKFFHF88CA,37,54.72,住家用,鋼筋混凝土造,67年5月20日,007,四層 陽台
RPWNMLSKLHKFFHF66CA,16,89.07,商業用,鋼筋混凝土造,88年5月30日,023,一層 騎樓
RPWNMLSKLHKFFHF66CA,16,19.99,共有部份,鋼筋混凝土造,88年5月30日,023
RPUNMLKLLHKFFHF38CA,42,141.56,見其他登記事項,見其他登記事項,62年5月29日,004,二層
RPPOMLKLLHKFFHF97CA,42,87.20,住家用,加強磚造,62年7月20日,004,一層 平台
RPRPMLOLLHKFFHF68CA,31,112.34,住家用,鋼筋混凝土造,72年9月19日,005,五層
RPVOMLRLLHKFFHF66CA,32,102.76,住家用,鋼筋混凝土造,72年5月12日,005,四層
RPVOMLRLLHKFFHF66CA,32,9.67,共有部分,鋼筋混凝土造,72年5月12日,005
RPPNMLTLLHKFFHF78CA,1,47.24,見其他登記事項,見其他登記事項,103年6月26日,013,九層
RPPNMLTLLHKFFHF78CA,1,21.76,見其他登記事項,見其他登記事項,103年6月26日,013
RPQNMLSJMHKFFHF68CA,1,160.98,見其他登記事項,見其他登記事項,103年3月24日,026,十四層
RPQNMLSJMHKFFHF68CA,1,61.51,見其他登記事項,見其他登記事項,103年3月24日,026
RPQNMLSJMHKFFHF68CA,1,15.04,見其他登記事項,鋼骨鋼筋混凝土造,103年3月24日,026
RPQNMLSJMHKFFHF68CA,1,34.66,見其他登記事項,見其他登記事項,103年3月24日,026
RPQNMLTJMHKFFHF78CA,17,154.28,住家用,鋼骨鋼筋混凝土造,86年11月4日,027,十層
RPQNMLTJMHKFFHF78CA,17,4.26,共有部份,鋼骨鋼筋混凝土造,86年11月4日,027
RPQNMLTJMHKFFHF78CA,17,37.13,共有部份,鋼骨鋼筋混凝土造,86年11月4日,027
RPSNMLOKMHKFFHF58CA,1,160.98,見其他登記事項,見其他登記事項,103年3月24日,026,十九層
RPSNMLOKMHKFFHF58CA,1,61.51,見其他登記事項,見其他登記事項,103年3月24日,026
RPSNMLOKMHKFFHF58CA,1,15.04,見其他登記事項,鋼骨鋼筋混凝土造,103年3月24日,026
RPSNMLOKMHKFFHF58CA,1,69.32,見其他登記事項,見其他登記事項,103年3月24日,026
RPUQMLOKMHKFFHF09CA,19,100.67,工業用,鋼筋混凝土造,84年7月22日,012,二層
RPUQMLOKMHKFFHF09CA,19,.18,共有部分,鋼筋混凝土造,84年7月22日,012
RPUQMLOKMHKFFHF09CA,19,3.04,共有部分,鋼筋混凝土造,84年7月22日,012
RPUQMLOKMHKFFHF09CA,19,8.37,共有部分,鋼筋混凝土造,84年7月22日,013
RPXNMLMLMHKFFHF98CA,1,112.60,見其他登記事項,見其他登記事項,102年12月27日,023,十五層
RPXNMLMLMHKFFHF98CA,1,46.99,見其他登記事項,見其他登記事項,102年12月27日,023
RPXNMLMLMHKFFHF98CA,1,9.16,見其他登記事項,見其他登記事項,102年12月27日,023
RPXNMLMLMHKFFHF98CA,1,36.58,見其他登記事項,見其他登記事項,102年12月27日,023
RPQOMLKLLHKFFIF18CA,9,82.76,住家用,鋼筋混凝土造,95年4月25日,015,八層
RPQOMLKLLHKFFIF18CA,9,52.07,共有部份,鋼筋混凝土造,95年4月25日,015
RPPPMLNLLHKFFIF48CA,7,212.52,住家用,鋼筋混凝土造,96年11月8日,012,八層
RPPPMLNLLHKFFIF48CA,7,68.21,共有部份,鋼筋混凝土造,96年11月8日,012
RPPPMLNLLHKFFIF48CA,7,24.37,共有部份,鋼筋混凝土造,96年11月8日,012
