編號,車位類別,車位價格,車位面積平方公尺
RPQNMLKKMHKFFGL48CA,坡道平面,0,
RPQNMLMJMHKFFAL97CA,一樓平面,0,
RPQNMLMJMHKFFAL97CA,一樓平面,0,
RPQNMLMJMHKFFAL97CA,一樓平面,0,
RPQNMLMJMHKFFAL97CA,一樓平面,0,
RPQNMLMJMHKFFAL97CA,一樓平面,0,
RPRNMLLJMHKFFAL97CA,一樓平面,0,
RPSNMLOLMHKFFCB77CA,坡道平面,0,
RPTRMLSLMHKFFCB68CA,坡道機械,0,
RPTRMLSLMHKFFCB68CA,坡道機械,0,
RPWRMLSLMHKFFCB98CA,坡道平面,0,
RPWRMLSLMHKFFCB98CA,坡道平面,0,
RPXRMLSLMHKFFCB09CA,坡道平面,0,
RPXRMLSLMHKFFCB09CA,坡道平面,0,
RPOSMLSLMHKFFCB28CA,坡道機械,0,
RPOSMLSLMHKFFCB28CA,坡道機械,0,
RPRSMLSLMHKFFCB58CA,坡道平面,0,
RPTSMLSLMHKFFCB78CA,坡道平面,0,
RPTSMLSLMHKFFCB78CA,坡道平面,0,
RPWOMLTLMHKFFCB78CA,坡道機械,0,
RPWOMLTLMHKFFCB78CA,坡道機械,0,
RPOQMLTLMHKFFCB18CA,坡道平面,0,
RPQQMLTLMHKFFCB38CA,坡道平面,0,
RPQQMLTLMHKFFCB38CA,坡道平面,0,
RPRQMLTLMHKFFCB48CA,坡道平面,0,
RPRQMLTLMHKFFCB48CA,坡道平面,0,
RPTPMLRJNHKFFCB28CA,升降機械,608000,14.22
RPUPMLRJNHKFFCB38CA,升降機械,620000,14.22
RPUNMLMLMHKFFCB77CA,坡道機械,0,
RPVPMLRKMHKFFCB48CA,坡道平面,0,26.96
RPSUMLQKMHKFFCB58CA,坡道平面,0,
RPSUMLQKMHKFFCB58CA,坡道機械,0,
RPSUMLQKMHKFFCB58CA,坡道機械,0,
RPRNMLOKMHKFFCB57CA,坡道平面,0,
RPOPMLPKMHKFFCB57CA,坡道平面,0,34.99
RPOPMLPKMHKFFCB57CA,坡道平面,0,34.99
RPRPMLPKMHKFFCB87CA,坡道平面,0,26.14
RPRPMLPKMHKFFCB87CA,坡道平面,0,26.14
RPRRMLNKMHKFFCB87CA,坡道機械,0,
RPSNMLMJMHKFFCB37CA,升降機械,0,
RPRSMLMJMHKFFCB77CA,坡道平面,0,24.45
RPQOMLLJMHKFFCB17CA,坡道平面,0,31.41
RPTOMLRKMHKFFAB97CA,升降機械,0,
RPXPMLNKMHKFFAB08CA,坡道機械,0,8.37
RPVNMLOKMHKFFAB77CA,坡道平面,0,22.62
RPVNMLOKMHKFFAB77CA,坡道平面,0,22.62
RPSPMLOKMHKFFAB67CA,坡道平面,0,37.54
RPSPMLOKMHKFFAB67CA,坡道平面,0,37.54
RPTPMLOKMHKFFAB77CA,坡道平面,1100000,37.54
RPUOMLSJMHKFFAB08CA,坡道平面,0,
RPTOMLNLMHKFFAB67CA,坡道平面,0,
RPOQMLNLMHKFFAB37CA,坡道機械,0,
RPOQMLNLMHKFFAB37CA,坡道機械,0,
RPRNMLLJMHKFFAB96CA,坡道平面,0,
RPWPMLLMLHKFFAB87CA,坡道平面,0,23.83
RPWPMLLMLHKFFAB87CA,坡道平面,0,23.83
