"縣市","鄉鎮市區","交易標的","土地區段位置或建物區門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價每平方公尺","車位類別","車位移轉總面積平方公尺","車位總價元","lat","lon"
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿中正路452巷15號",192,"住","","",10403,"土地4建物3車位3","全",4,"透天厝","見其他登記事項","鋼筋混凝土造",961120,461.68,0,0,0,"無","無",18600000,40288,"一樓平面",0,0,24.843,120.99
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿經國路二段165號",9.93,"住","","",10402,"土地2建物1車位0","十層",10,"華廈(10層含以下有電梯)","辦公室","鋼筋混凝土造",970730,67.74,2,2,1,"有","有",4400000,64954,"",0,0,24.812,120.96
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿西大路709巷7弄15號",23.6,"住","","",10402,"土地1建物1車位1","五層",5,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",821019,112.97,3,2,2,"有","有",5200000,46030,"升降平面",0,0,24.81,120.95
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿明湖路1008巷15號",23.12,"","鄉村區","乙種建築用地",10402,"土地1建物1車位1","二層",5,"華廈(10層含以下有電梯)","見其他登記事項","鋼筋混凝土造",1030410,83.28,1,1,2,"有","有",5600000,67243,"升降機械",12.86,0,24.774,120.96
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿明湖路1008巷15號",27.31,"","鄉村區","乙種建築用地",10402,"土地1建物1車位1","二層",5,"華廈(10層含以下有電梯)","見其他登記事項","鋼筋混凝土造",1030410,98.43,2,1,2,"有","有",6350000,64513,"升降機械",12.86,0,24.774,120.96
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿光復路一段403巷8弄15號",25.05,"住","","",10402,"土地1建物1車位0","一層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",821110,99.27,3,2,2,"有","無",5660000,57016,"",0,0,24.788,121
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿民享一街105號",81,"住","","",10403,"土地1建物1車位0","全",2,"透天厝","住家用","鋼筋混凝土造",780804,137.99,5,2,2,"有","無",14500000,105080,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿武陵路175巷15號",17.82,"其他","","",10401,"土地2建物1車位0","十七層",20,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",870718,146.06,4,2,2,"有","有",6e+06,41079,"",0,0,24.825,120.97
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿振興一街135號",26.88,"住","","",10402,"土地1建物1車位1","二層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",820715,111.59,4,2,2,"有","有",4850000,43463,"坡道平面",0,0,NA,NA
"新竹市","新竹市","車位","新竹市新竹巿關新路75號",0,"","","",10401,"土地0建物0車位1","",NA,"其他","","",NA,32.22,0,0,0,"有","有",1200000,NA,"坡道平面",32.22,1200000,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿鐵道路二段292巷38弄15號",82.49,"住","","",10401,"土地1建物1車位0","全",5,"透天厝","","鋼筋混凝土造",821013,206.07,5,3,3,"有","無",13500000,65512,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿綠水路45號",20.43,"商","","",10401,"土地1建物1車位1","六層",14,"住宅大樓(11層含以上有電梯)","見其他登記事項","鋼筋混凝土造",940912,169.77,3,2,2,"有","有",13700000,80693,"坡道平面",0,0,NA,NA
"新竹市","新竹市","車位","新竹市新竹巿光華二街72巷45號",12.45,"住","","",10403,"土地0建物0車位1","地下一層",1,"其他","商業用","鋼筋混凝土造",830423,33.76,0,0,0,"有","無",950000,NA,"坡道平面",0,950000,24.82,120.97
"新竹市","新竹市","土地","",130,"其他","","",10312,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",14700000,113077,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿北新街51巷15號",78,"住","","",10403,"土地2建物1車位0","全",2,"透天厝","住家用","加強磚造",670407,94.64,2,2,2,"有","無",9160000,96788,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿大同路135號",17.46,"商","","",10403,"土地1建物1車位0","一層，騎樓",8,"店面(店鋪)","見其他登記事項","鋼筋混凝土造",951101,107.63,0,0,1,"有","有",14500000,134721,"",0,0,24.834,121.01
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿光復路一段476巷15號",12.88,"住","","",10401,"土地4建物1車位0","五層",13,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840925,87.92,3,2,2,"有","有",5800000,65969,"",0,0,24.788,121
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿城北街137巷11弄15號",8.98,"住","","",10403,"土地1建物1車位0","五層",5,"套房(1房1廳1衛)","住家用","鋼筋混凝土造",820628,41.42,1,1,1,"有","有",1180000,28489,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿振興路48巷15弄15號",9.88,"住","","",10402,"土地1建物1車位0","四層",5,"套房(1房1廳1衛)","見其他登記事項","鋼筋混凝土造",960416,31.82,1,1,1,"有","有",1630000,51226,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿中山路640巷495號",28.32,"住","","",10401,"土地1建物1車位2","十一層",14,"住宅大樓(11層含以上有電梯)","見其他登記事項","鋼筋混凝土造",1011010,210.43,3,2,2,"有","有",9200000,43720,"坡道平面",68.04,0,24.806,120.96
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿林森路75號",2.19,"商","","",10403,"土地1建物1車位0","七層",12,"套房(1房1廳1衛)","住家用","鋼筋混凝土造",780107,23.84,1,0,1,"有","有",720000,30201,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿中華路三段45號",8.35,"商","","",10401,"土地1建物1車位0","十六層",17,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",860520,101.28,3,2,2,"有","有",4580000,45221,"",0,0,24.797,120.96
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿武陵路225號",126.95,"住","","",10402,"土地2建物1車位0","全",4,"透天厝","見其他登記事項","鋼筋混凝土造",890430,322.59,6,2,3,"有","有",16500000,51149,"",0,0,24.825,120.97
"新竹市","新竹市","土地","",44,"住","","",10402,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",2054800,46700,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿富群街15號",36.5,"","山坡地保育區","丙種建築用地",10402,"土地7建物1車位1","十四層",14,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",900515,206.48,2,2,2,"有","有",6320000,30608,"坡道平面",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿中華路一段315號",36.03,"其他","","",10402,"土地1建物1車位0","九層",12,"住宅大樓(11層含以上有電梯)","見其他登記事項","鋼筋混凝土造",1030911,218.94,3,2,2,"有","有",13500000,61661,"",0,0,24.815,120.99
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿浸水南街8巷15號",85.12,"","鄉村區","乙種建築用地",10312,"土地4建物1車位0","全",4,"透天厝","見其他登記事項","鋼筋混凝土造",1031111,244.29,4,2,4,"有","無",9800000,40116,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿文雅里竹光路15號",4.2,"住","","",10403,"土地1建物1車位0","十層",14,"套房(1房1廳1衛)","住家用","鋼筋混凝土造",860205,41.13,1,1,1,"有","有",1480000,35983,"",0,0,24.813,120.95
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿瑞光街30巷15號",91.89,"住","","",10402,"土地1建物1車位0","全",4,"透天厝","見其他登記事項","鋼筋混凝土造",1040106,278.56,4,3,4,"有","無",10500000,37694,"",0,0,24.793,120.92
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿浸水南街8巷15號",78.84,"","鄉村區","乙種建築用地",10312,"土地4建物1車位0","一層，二層，三層，四層，見其他登記事項",4,"公寓(5樓含以下無電梯)","見其他登記事項","鋼筋混凝土造",1031111,226.34,3,3,4,"有","無",9250000,40868,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿浸水南街8巷15號",87.42,"","鄉村區","乙種建築用地",10312,"土地4建物1車位0","全",4,"透天厝","見其他登記事項","鋼筋混凝土造",1031111,244.29,3,3,4,"有","無",9780000,40034,"",0,0,NA,NA
"新竹市","新竹市","土地","",97.52,"住","","",10311,"土地7建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",15711579,161111,"",0,0,NA,NA
"新竹市","新竹市","土地","",41.99,"住","","",10311,"土地17建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",6778807,161439,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿西大路709巷15號",7.06,"住","","",10402,"土地1建物1車位0","十一層",12,"套房(1房1廳1衛)","住家用","鋼筋混凝土造",810129,55.57,1,1,1,"有","有",1960000,35271,"",0,0,24.81,120.95
"新竹市","新竹市","土地","",68,"","山坡地保育區","農牧用地",10402,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",180000,2647,"",0,0,NA,NA
"新竹市","新竹市","土地","",102.02,"","山坡地保育區","水利用地",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",338600,3319,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿水田街50巷15號",36.4,"其他","","",10402,"土地1建物1車位0","四層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",770816,110.46,3,2,2,"有","無",4500000,40739,"",0,0,24.818,120.95
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿勝利路135號",6.29,"商","","",10402,"土地3建物1車位0","四層",6,"套房(1房1廳1衛)","商業用","鋼筋混凝土造",800307,39.68,1,0,1,"有","有",1050000,26462,"",0,0,24.823,121.02
"新竹市","新竹市","土地","",21.55,"住","","",10402,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",506425,23500,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿武陵路179巷15號",8.22,"住","","",10402,"土地2建物1車位0","九層",20,"住宅大樓(11層含以上有電梯)","見其他登記事項","鋼筋混凝土造",890501,69.97,2,2,2,"有","無",4380000,62607,"",0,0,24.825,120.97
"新竹市","新竹市","土地","",10,"住","","",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",235000,23500,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿東大路三段675號",38.63,"住","","",10312,"土地1建物1車位0","三層",5,"華廈(10層含以下有電梯)","見其他登記事項","鋼筋混凝土造",1031120,113.74,3,2,3,"有","無",6450000,56708,"",0,0,24.84,120.93
"新竹市","新竹市","土地","",11.24,"住","","",10311,"土地5建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",1804817,160571,"",0,0,NA,NA
"新竹市","新竹市","土地","",229.93,"其他","","",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",32960000,143348,"",0,0,NA,NA
"新竹市","新竹市","土地","",80.7,"其他","","",10403,"土地2建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",7710000,95539,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿中正路186巷15號",52.6,"住","","",10401,"土地1建物1車位2","四層",5,"華廈(10層含以下有電梯)","見其他登記事項","鋼筋混凝土造",1030910,145.02,3,2,2,"有","無",1.5e+07,103434,"其他",0,0,24.841,120.99
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿中正路186巷15號",41.3,"住","","",10401,"土地1建物1車位1","四層",5,"華廈(10層含以下有電梯)","見其他登記事項","鋼筋混凝土造",1030910,147.82,3,2,2,"有","無",13800000,93357,"一樓平面",0,0,24.841,120.99
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿東大路三段675號",12.24,"住","","",10312,"土地1建物1車位0","五層",5,"套房(1房1廳1衛)","見其他登記事項","鋼筋混凝土造",1031120,39.97,1,1,1,"有","無",2430000,60796,"",0,0,24.84,120.93
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿東大路三段675號",12.24,"住","","",10312,"土地1建物1車位0","三層",5,"套房(1房1廳1衛)","見其他登記事項","鋼筋混凝土造",1031120,39.97,1,1,1,"有","無",2200000,55041,"",0,0,24.84,120.93
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿牛埔南路45號",24.9,"住","","",10401,"土地1建物1車位1","五層",7,"華廈(10層含以下有電梯)","見使用執照","鋼筋混凝土造",800112,136.61,3,2,2,"有","有",5900000,43189,"坡道機械",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿中華路一段285號",19.2,"商","","",10401,"土地1建物1車位1","三層",15,"住宅大樓(11層含以上有電梯)","見其他登記事項","鋼筋混凝土造",1021211,151.63,3,2,2,"有","有",8300000,54742,"坡道平面",0,0,24.815,120.99
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿柴橋路59巷45號",36.57,"","山坡地保育區","丙種建築用地",10402,"土地5建物1車位1","一層",10,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",NA,86.41,4,2,2,"有","有",4500000,52083,"坡道機械",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿四維路105號",2.41,"其他","","",10403,"土地2建物1車位0","三層",14,"套房(1房1廳1衛)","住家用","鋼筋混凝土造",870302,32.55,1,1,1,"有","有",1030000,31644,"",0,0,24.834,121.01
"新竹市","新竹市","車位","新竹市新竹巿中華路三段45號",2.38,"商","","",10401,"土地0建物0車位1","",NA,"其他","","",NA,23.2,0,0,0,"有","有",620000,NA,"坡道機械",23.2,620000,24.797,120.96
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿光華一街15號",26.69,"住","","",10402,"土地1建物1車位0","一層，二層，騎樓",7,"店面(店鋪)","住商用","鋼筋混凝土造",780815,148.22,0,0,0,"無","有",13480000,90946,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿中華路二段45號",21.31,"商","","",10402,"土地2建物1車位1","十一層",12,"住宅大樓(11層含以上有電梯)","辦公室","鋼筋混凝土造",881205,244.05,4,2,2,"有","有",1.2e+07,49170,"坡道機械",0,0,24.799,120.96
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿大學路81巷3弄15號",41.34,"住","","",10403,"土地2建物1車位0","三層",4,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",691223,118.03,6,0,5,"有","有",6830000,57867,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿金山十五街45號",25.01,"住","","",10403,"土地1建物1車位2","八層",9,"華廈(10層含以下有電梯)","見其他登記事項","鋼筋混凝土造",1020705,190.87,4,0,4,"有","有",17100000,89590,"坡道平面",46.28,0,NA,NA
"新竹市","新竹市","土地","",5,"商","","",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",1143450,228690,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿中華路六段205巷80弄15號",60.07,"","山坡地保育區","丙種建築用地",10402,"土地2建物1車位1","三層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",830315,110.23,3,2,2,"有","無",2860000,25946,"一樓平面",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿柯湳一街80巷15號",63.07,"","山坡地保育區","丙種建築用地",10402,"土地2建物1車位0","五層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",900510,82.19,4,0,4,"有","無",2600000,31638,"",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿經國路二段165號",6.4,"住","","",10403,"土地2建物1車位0","二層",10,"華廈(10層含以下有電梯)","辦公室","鋼筋混凝土造",970730,43.58,2,2,1,"有","有",3e+06,68839,"",0,0,24.812,120.96
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿天府路一段555號",15.37,"住","","",10401,"土地1建物1車位1","八層",14,"住宅大樓(11層含以上有電梯)","見其他登記事項","鋼筋混凝土造",970520,183.86,3,2,2,"有","有",6850000,37257,"坡道平面",0,0,NA,NA
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿民富里國光街15號",55.75,"住","","",10402,"土地2建物1車位2","四層",15,"住宅大樓(11層含以上有電梯)","見其他登記事項","鋼筋混凝土造",1030815,337.19,4,2,3,"有","有",22880000,73073,"坡道平面",59.66,2600000,24.811,120.96
"新竹市","新竹市","房地(土地+建物)+車位","新竹市新竹巿江山街15號",32.31,"商","","",10401,"土地1建物1車位2","九層",11,"住宅大樓(11層含以上有電梯)","見其他登記事項","鋼筋混凝土造",1011015,293.95,4,2,3,"有","有",1.6e+07,54431,"坡道平面",78,0,NA,NA
"新竹市","新竹市","房地(土地+建物)","新竹市新竹巿新香街188巷10弄15號",115.32,"","山坡地保育區","丙種建築用地",10403,"土地4建物1車位0","全",5,"透天厝","見其他登記事項","鋼筋混凝土造",921222,259.78,4,2,3,"有","有",8600000,33105,"",0,0,NA,NA
