編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWNMLSLLHKFFCD68CA,8,.03,見其他登記事項,鋼筋混凝土構造,96年9月6日,014,一層
RPWNMLSLLHKFFCD68CA,8,29.89,共有部分,鋼筋混凝土構造,96年9月6日,014
RPWNMLSLLHKFFCD68CA,8,64.40,住家用,鋼筋混凝土構造,96年9月6日,014,二層
RPWNMLSLLHKFFCD68CA,8,13.50,共有部分,鋼筋混凝土構造,96年9月6日,014
RPWNMLSLLHKFFCD68CA,8,13.44,共有部分,鋼筋混凝土構造,96年9月6日,014
RPROMLPLLHKFFCD97CA,20,71.03,住家用,鋼筋混凝土構造,84年1月6日,025,二十一層
RPROMLPLLHKFFCD97CA,20,18.37,共有部分,鋼筋混凝土構造,84年1月6日,025
RPSOMLLJMHKFFCD57CA,24,14.39,住家用,鋼筋混凝土構造,80年1月21日,007,六層
RPSOMLLJMHKFFCD57CA,24,9.08,共有部分,鋼筋混凝土構造,80年1月21日,007
RPXNMLPKMHKFFCD48CA,21,.22,商業用,鋼筋混凝土構造,83年5月21日,013,一層
RPXNMLPKMHKFFCD48CA,21,12.10,共有部分,鋼筋混凝土構造,83年5月21日,013
RPXNMLPKMHKFFCD48CA,21,82.57,住家用,鋼筋混凝土構造,83年5月21日,013,七層
RPXNMLPKMHKFFCD48CA,21,24.63,共有部分,鋼筋混凝土構造,83年5月21日,013
RPPNMLNLLHKFFAR68CA,37,84.46,住家用,加強磚造,67年4月30日,002,一層 二層
RPTNMLTKLHKFFBR07CA,23,30.01,住家用,鋼筋混凝土造,81年5月4日,002,二層
RPRNMLOKMHKFFAR98CA,19,66.24,住家用,鋼筋混凝土造,84年10月26日,007,七層 電梯樓梯間
RPRNMLRLMHKFFBR86CA,9,187.47,住家用,鋼筋混凝土造,94年9月16日,003,一層 二層 三層
RPPNMLTKLHKFFDR86CA,,175.93,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPVNMLTKLHKFFER57CA,33,88.20,住家用,加強磚造,70年10月1日,002,一層 二層
RPQNMLKLLHKFFER88CA,36,17.87,住商用,加強磚造,68年8月1日,002,一層 二層 騎樓
RPRNMLMJMHKFFER09CA,,189.52,住家用,鋼筋混凝土造,103年12月16日,004,一層 二層 三層 四層
RPVNMLRJMHKFFER37CA,1,26.65,見其他登記事項,鋼筋混凝土造,103年6月18日,009
RPQPMLPLLHKFFFR07CA,21,15.56,見其他登記事項,鋼筋混凝土造,82年12月24日,010,見其他登記事項
RPQPMLPLLHKFFFR07CA,21,43.03,共有部分,鋼筋混凝土造,82年12月24日,010
RPQPMLPLLHKFFFR07CA,21,97.37,住家用,鋼筋混凝土造,82年12月24日,010,十層
RPQNMLNKMHKFFFR66CA,33,72.52,住家用,加強磚造,70年7月28日,002,一層 二層
RPPNMLLJMHKFFFR88CA,16,212.26,住家用,鋼筋混凝土造,87年12月8日,004,一層 二層 三層 四層
RPUNMLTKLHKFFHR77CA,,279.39,住家用,見其他登記事項,103年9月23日,004,一層 二層 三層 四層
RPPNMLTKLHKFFHR27CA,,242.94,住家用,見其他登記事項,103年8月12日,004,一層 二層 三層 四層
RPWOMLQKMHKFFFR67CA,,214.38,見其他登記事項,鋼筋混凝土造,103年10月16日,004,一層 二層 三層 四層
RPOPMLQKMHKFFFR96CA,,213.84,見其他登記事項,鋼筋混凝土造,103年10月16日,004,一層 二層 三層 四層
RPPPMLQKMHKFFFR07CA,,109.68,見其他登記事項,鋼筋混凝土造,103年10月16日,004,一層 二層 三層 四層
RPPPMLQKMHKFFFR07CA,,109.68,見其他登記事項,鋼筋混凝土造,103年10月16日,004,一層 二層 三層 四層
RPQPMLQKMHKFFFR17CA,,207.66,見其他登記事項,鋼筋混凝土造,103年10月16日,004,一層 二層 三層 四層 屋頂突出物
RPRPMLQKMHKFFFR27CA,,215.46,見其他登記事項,鋼筋混凝土造,103年10月16日,004,一層 二層 三層 四層
RPSPMLQKMHKFFFR37CA,,218.01,見其他登記事項,鋼筋混凝土造,103年10月16日,004,一層 二層 三層 四層
RPROMLSLLHKFFHR57CA,21,36.04,共有部分,鋼筋混凝土造,82年9月10日,008
RPROMLSLLHKFFHR57CA,21,76.67,住家用,鋼筋混凝土造,82年9月10日,008,七層
RPROMLLMLHKFFHR96CA,,246.99,住家用,見其他登記事項,103年9月17日,004,一層 二層 三層 四層 屋頂突出物
RPPOMLOKMHKFFHR96CA,21,28.60,住家用,鋼筋混凝土造,82年12月28日,007,三層
RPPOMLOKMHKFFHR96CA,21,11.65,共有部分,鋼筋混凝土造,82年12月28日,007
RPRNMLTKLHKFFAD08DA,17,31.60,住家用,鋼筋混凝土構造,87年6月17日,006,六層
RPRNMLTKLHKFFAD08DA,17,16.41,共有部分,鋼筋混凝土構造,87年6月17日,006
RPRNMLTKLHKFFAD08DA,17,1.88,見其他登記事項,鋼筋混凝土構造,87年6月17日,006,一層
RPRNMLTKLHKFFAD08DA,17,12.39,共有部分,鋼筋混凝土構造,87年6月17日,006
RPXNMLKLLHKFFAD87DA,1,42.41,見其他登記事項,見其他登記事項,102年12月25日,014,十二層
RPXNMLKLLHKFFAD87DA,1,42.41,見其他登記事項,見其他登記事項,102年11月25日,014
RPXNMLKLLHKFFAD87DA,1,9.31,見其他登記事項,見其他登記事項,102年11月25日,014
RPSNMLLJMHKFFAD37DA,20,98.97,住家用,鋼筋混凝土構造,84年8月29日,017,六層
RPSNMLLJMHKFFAD37DA,20,18.84,共有部分,鋼筋混凝土構造,84年8月29日,017
RPSNMLLJMHKFFAD37DA,20,8.14,共有部分,鋼筋混凝土構造,84年8月29日,017
RPSOMLKLLHKFFCD67DA,21,48.90,住家用,鋼筋混凝土構造,83年4月19日,008,八層
RPSOMLKLLHKFFCD67DA,21,13.61,共有部分,鋼筋混凝土構造,83年4月19日,008
RPUNMLRJMHKFFCD38DA,1,320.38,住家用,鋼筋混凝土構造,103年4月29日,004,一層 二層 三層 四層
RPPNMLKLLHKFFAR48DA,,218.40,住家用,鋼筋混凝土造,103年10月21日,003,一層 二層 三層 屋頂突出物
RPTNMLTKLHKFFDR37DA,19,189.95,住家用,鋼筋混凝土造,85年2月15日,012,十一層 十二層
RPTNMLTKLHKFFDR37DA,19,25.99,共有部分,鋼筋混凝土造,85年2月15日,012
RPTNMLTKLHKFFDR37DA,19,24.65,共有部分,鋼筋混凝土造,85年2月15日,012
RPTNMLTKLHKFFHR77DA,23,63.05,住家用,鋼筋混凝土造,80年12月18日,007,二層
RPTNMLTKLHKFFHR77DA,23,24.28,共有部分,鋼筋混凝土造,80年12月18日,007
RPTNMLRLLHKFFCD48EA,32,97.62,見其他登記事項,鋼筋混凝土構造,71年12月10日,005,五層
RPTNMLRLLHKFFCD48EA,32,6.38,共有部分,鋼筋混凝土構造,71年12月10日,005
RPSOMLTKLHKFFHR77DA,20,36.00,住家用,鋼筋混凝土造,84年5月11日,014,四層
RPSOMLTKLHKFFHR77DA,20,7.26,共有部分,鋼筋混凝土造,84年5月11日,014
RPSOMLTKLHKFFHR77DA,20,7.90,共有部分,鋼筋混凝土造,84年5月11日,014
RPSOMLTKLHKFFHR77DA,20,.44,見其他登記事項,鋼筋混凝土造,84年5月11日,014,一層
RPSOMLTKLHKFFHR77DA,20,13.64,共有部分,鋼筋混凝土造,84年5月11日,014
RPSOMLTKLHKFFHR77DA,20,.07,共有部分,鋼筋混凝土造,84年5月11日,014
RPQNMLKLLHKFFHR66DA,20,15.77,住家用,鋼筋混凝土造,84年4月17日,008,六層
RPQNMLKLLHKFFHR66DA,20,2.08,共有部分,鋼筋混凝土造,84年4月17日,008
RPQNMLKLLHKFFHR66DA,20,6.42,共有部分,鋼筋混凝土造,84年4月17日,008
RPRNMLKLLHKFFHR76DA,21,88.78,住家用,鋼筋混凝土造,83年5月13日,007,七層
RPRNMLKLLHKFFHR76DA,21,26.25,共有部分,鋼筋混凝土造,83年5月13日,007
RPSNMLKLLHKFFHR86DA,39,89.25,住商用,加強磚造,65年8月1日,002,一層 二層
RPSNMLRKMHKFFFR37DA,85,98.65,住家用,鋼筋混凝土造,99年4月22日,010,十層
RPSNMLRKMHKFFFR37DA,85,5.88,見其他登記事項,鋼筋混凝土造,99年4月22日,014
RPTNMLRKMHKFFFR47DA,85,98.65,住家用,鋼筋混凝土造,99年4月22日,009,九層
RPTNMLRKMHKFFFR47DA,85,5.88,見其他登記事項,鋼筋混凝土造,99年4月22日,014
RPPNMLLJMHKFFHR56DA,15,791.64,商業用,鋼造,88年10月7日,002,一層 二層
RPPNMLLJMHKFFHR56DA,28,215.09,工業用,加強磚造,76年7月2日,,一層
RPPNMLLJMHKFFHR56DA,28,244.41,見其他登記事項,加強磚造,76年7月2日,,一層 地下層
RPROMLPLLHKFFHR37DA,25,238.48,住家用,鋼筋混凝土造,78年12月6日,002,一層 二層 夾層
RPUOMLRLLHKFFAR17DA,36,51.36,住商用,加強磚造,68年3月31日,002,一層 二層 騎樓
RPRNMLTKLHKFFAR86DA,21,105.68,住家用,鋼筋混凝土造,83年5月3日,003,一層 二層 三層
RPSNMLTKLHKFFCD38DA,8,132.67,住家用,鋼筋混凝土構造,95年12月7日,010,五層
RPSNMLTKLHKFFCD38DA,8,74.86,共有部分,鋼筋混凝土構造,95年12月7日,010
RPSNMLTKLHKFFCD38DA,8,13.95,共有部分,鋼筋混凝土構造,95年12月7日,010
RPXNMLNLLHKFFCD38DA,31,80.42,住家用,鋼筋混凝土構造,72年12月5日,005,一層
RPXNMLNLLHKFFCD38DA,31,14.95,共有部分,鋼筋混凝土構造,72年12月5日,005
RPPNMLOLLHKFFAD47DA,6,56.17,見其他登記事項,鋼筋混凝土構造,97年12月19日,014,五層
RPPNMLOLLHKFFAD47DA,6,22.05,共有部分,鋼筋混凝土構造,97年12月19日,014
RPPNMLOLLHKFFAD47DA,6,10.37,共有部分,鋼筋混凝土構造,97年12月19日,014
RPTNMLNLLHKFFAD77DA,21,102.77,住家用,鋼筋混凝土構造,83年5月12日,011,三層
RPTNMLNLLHKFFAD77DA,21,9.26,共有部分,鋼筋混凝土構造,83年5月12日,011
RPTNMLNLLHKFFAD77DA,21,22.98,共有部分,鋼筋混凝土構造,83年5月12日,011
RPWNMLKLLHKFFAD77DA,20,114.55,住家用,鋼筋混凝土構造,83年12月27日,007,七層
RPWNMLKLLHKFFAD77DA,20,28.06,共有部分,鋼筋混凝土構造,83年12月27日,007
RPWNMLKLLHKFFAD77DA,20,19.54,共有部分,鋼筋混凝土構造,83年12月27日,007
RPPNMLNJMHKFFHR66CA,3,191.71,見其他登記事項,見其他登記事項,100年10月24日,004,一層 二層 三層 四層
RPSNMLNLLHKFFHR07CA,22,174.09,住家用,鋼筋混凝土造,81年10月7日,003,一層 二層 三層
RPRNMLOLLHKFFHR07CA,16,320.37,住商用,鋼筋混凝土造,87年11月16日,004,一層 二層 三層 四層
RPRPMLRLLHKFFHR57CA,15,83.45,住家用,鋼筋混凝土造,88年8月24日,014,九層
RPRPMLRLLHKFFHR57CA,15,30.25,共有部分,鋼筋混凝土造,88年8月24日,014
RPRPMLRLLHKFFHR57CA,15,16.83,共有部分,鋼筋混凝土造,88年8月24日,014
RPRPMLRLLHKFFHR57CA,15,2.20,共有部分,鋼筋混凝土造,88年8月24日,014
RPPNMLLJMHKFFGR98CA,21,135.87,住家用,見其他登記事項,83年7月6日,003,一層 二層 三層
RPPNMLRKMHKFFFR96CA,,192.22,住家用,鋼筋混凝土造,103年9月29日,003,一層 二層 三層 見其他登記事項
RPQNMLNLLHKFFHR86CA,10,8.55,見其他登記事項,鋼筋混凝土造,94年7月8日,006,六層
RPXNMLKLLHKFFHR27CA,,195.48,住家用,見其他登記事項,103年10月16日,004,一層 二層 三層 四層 屋頂突出物
RPPOMLKLLHKFFHR56CA,32,58.23,住家用,鋼筋混凝土造,71年12月31日,005,五層
RPPOMLKLLHKFFHR56CA,32,5.08,共有部分,鋼筋混凝土造,71年12月31日,005
RPPOMLKLLHKFFHR56CA,32,5.47,共有部分,鋼筋混凝土造,71年12月31日,005
RPQOMLKLLHKFFHR66CA,34,99.84,住商用,加強磚造,69年11月20日,002,一層 二層 騎樓
RPROMLKLLHKFFHR76CA,5,113.79,見其他登記事項,鋼筋混凝土造,98年11月6日,002,一層 二層 屋頂突出物 見其他登記事項
RPQOMLKLLHKFFFR09CA,18,34.77,住家用,鋼筋混凝土造,86年7月21日,006,六層
RPQOMLKLLHKFFFR09CA,18,14.24,共有部分,鋼筋混凝土造,86年7月21日,006
RPUNMLMKMHKFFER86CA,,224.41,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPWNMLMKMHKFFER07CA,,180.13,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPOOMLMKMHKFFER98CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPQOMLMKMHKFFER56CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPPQMLOKMHKFFER86CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPRQMLOKMHKFFER07CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPTQMLOKMHKFFER27CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPVQMLOKMHKFFER47CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPXQMLOKMHKFFER67CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPPRMLOKMHKFFER96CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPRRMLOKMHKFFER17CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPTRMLOKMHKFFER37CA,,201.77,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層 見其他登記事項
RPVRMLOKMHKFFER57CA,,201.77,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層 見其他登記事項
RPOSMLOKMHKFFER96CA,,201.77,見其他登記事項,鋼筋混凝土造,103年12月16日,003,二層 三層 見其他登記事項 一層
RPQSMLOKMHKFFER17CA,,201.77,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層 見其他登記事項
RPPNMLQKMHKFFER76CA,,192.42,住家用,鋼筋混凝土造,103年9月9日,004,二層 三層 一層 四層 見其他登記事項
RPOOMLNLLHKFFER09CA,1,197.49,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPVNMLQLLHKFFER37CA,21,77.95,住家用,鋼筋混凝土造,82年12月7日,012,七層
RPVNMLQLLHKFFER37CA,21,9.20,見其他登記事項,鋼筋混凝土造,82年12月7日,012
RPVNMLQLLHKFFER37CA,21,21.98,見其他登記事項,鋼筋混凝土造,82年12月7日,012
RPXNMLKLLHKFFDR86CA,19,99.69,住家用,鋼筋混凝土造,85年5月10日,008,三層
RPPOMLSJMHKFFCR76CA,,440.93,住家用,見其他登記事項,103年11月11日,004,一層 二層 三層 四層
RPPNMLOKMHKFFCR98CA,1,180.40,住家用,見其他登記事項,102年11月27日,003,一層 二層 三層 屋頂突出物
RPQNMLKMLHKFFCR78CA,,223.84,住家用,見其他登記事項,103年11月11日,003,一層 二層 三層 見其他登記事項
RPWOMLMJMHKFFCR86CA,,165.37,住家用,見其他登記事項,103年12月25日,003,一層 二層 三層 見其他登記事項
RPQNMLKLLHKFFBR58CA,20,160.80,住商用,鋼筋混凝土造,83年9月14日,003,一層 二層 三層 屋頂突出物 騎樓
RPPNMLLLLHKFFCR68CA,23,164.12,住家用,鋼筋混凝土造,81年7月14日,003,一層 二層 三層
RPTNMLOLMHKFFCD08CA,23,20.10,商業用,鋼筋混凝土構造,81年1月25日,005,地下層
RPTNMLOLMHKFFCD08CA,23,75.61,住家用,鋼筋混凝土構造,81年1月25日,005,三層
RPTNMLOLMHKFFCD08CA,23,20.77,共有部分,鋼筋混凝土構造,81年1月25日,005
RPTNMLOLMHKFFCD08CA,23,16.19,共有部分,鋼筋混凝土構造,81年1月25日,005
RPSNMLOLLHKFFAR09CA,15,100.96,見其他登記事項,鋼筋混凝土造,89年4月7日,014,四層
RPSNMLOLLHKFFAR09CA,15,45.98,共有部分,鋼筋混凝土造,89年4月7日,014
RPSNMLMJMHKFFCD57CA,38,146.12,住商用,鋼筋混凝土構造,66年8月5日,003,一層 二層 三層 地下層
RPPNMLLMLHKFFCD37CA,25,65.10,住商用,鋼筋混凝土構造,78年10月30日,002,一層 二層 屋頂突出物 騎樓
RPSNMLLMLHKFFCD67CA,19,65.26,住家用,鋼筋混凝土構造,84年11月6日,020,七層
RPSNMLLMLHKFFCD67CA,19,35.43,共有部分,鋼筋混凝土構造,84年11月6日,020
RPSNMLLMLHKFFCD67CA,19,13.69,共有部分,鋼筋混凝土構造,84年11月6日,020
RPWNMLTJMHKFFCD68CA,32,86.12,見其他登記事項,鋼筋混凝土構造,71年11月29日,005,五層
RPWNMLTJMHKFFCD68CA,32,6.30,共有部分,鋼筋混凝土構造,71年11月29日,005
RPWNMLRLLHKFFCD58CA,22,79.56,住家用,鋼筋混凝土構造,82年6月9日,016,三層
RPWNMLRLLHKFFCD58CA,22,25.48,共有部分,鋼筋混凝土構造,82年6月9日,016
RPWNMLRLLHKFFCD58CA,22,10.11,共有部分,鋼筋混凝土構造,82年6月9日,016
RPRNMLKMLHKFFCD47CA,15,91.50,見其他登記事項,鋼筋混凝土構造,88年11月16日,005,三層
RPRNMLKMLHKFFCD47CA,15,22.04,共有部分,鋼筋混凝土構造,88年11月16日,005
RPRNMLKMLHKFFCD47CA,15,17.95,共有部分,鋼筋混凝土構造,88年11月16日,005
RPWOMLPLLHKFFCD48CA,37,172.65,住商用,鋼筋混凝土構造,66年12月27日,003,一層 二層 三層 騎樓 地下層
RPPNMLQLLHKFFCD77CA,33,86.38,住家用,鋼筋混凝土構造,70年9月30日,004,二層
RPPNMLQLLHKFFCD77CA,33,10.22,共有部分,鋼筋混凝土構造,70年9月30日,004
RPXOMLOLLHKFFCD48CA,19,119.94,見其他登記事項,鋼筋混凝土構造,84年12月14日,016,三層
RPXOMLOLLHKFFCD48CA,19,45.00,共有部分,鋼筋混凝土構造,84年12月14日,016
RPXOMLOLLHKFFCD48CA,19,20.85,共有部分,鋼筋混凝土構造,84年12月14日,016
RPQOMLPLLHKFFCD87CA,15,25.99,住家用,鋼筋混凝土構造,88年8月5日,012,十二層
RPQOMLPLLHKFFCD87CA,15,4.93,共有部分,鋼筋混凝土構造,88年8月5日,012
RPQOMLPLLHKFFCD87CA,15,6.00,共有部分,鋼筋混凝土構造,88年8月5日,012
RPSOMLOLLHKFFCD97CA,34,212.23,住商用,鋼筋混凝土構造,70年2月17日,003,一層 二層 三層 騎樓 電梯樓梯間
RPVNMLNLLHKFFCD08CA,24,84.76,住家用,鋼筋混凝土構造,79年12月29日,006,四層
RPVNMLNLLHKFFCD08CA,24,35.13,共有部分,鋼筋混凝土構造,79年12月29日,006
RPVNMLNLLHKFFCD08CA,24,16.91,見其他登記事項,鋼筋混凝土構造,79年12月29日,006,地下層
RPVNMLNLLHKFFCD08CA,24,3.81,共有部分,鋼筋混凝土構造,79年12月29日,006
RPWNMLTKLHKFFCD68CA,27,20.17,共有部分,鋼筋混凝土構造,77年4月6日,005
RPWNMLTKLHKFFCD68CA,27,117.91,住家用,鋼筋混凝土構造,77年4月6日,005,五層
RPXNMLTKLHKFFCD78CA,43,89.79,住商用,加強磚造,61年3月4日,002,一層 二層
RPQNMLKLLHKFFCD27CA,42,88.49,住家用,加強磚造,62年4月9日,002,一層 二層
RPWNMLLKMHKFFBD87CA,10,142.63,見其他登記事項,鋼筋混凝土造,94年6月24日,003,一層 二層 三層 屋頂突出物
RPOOMLRJMHKFFBD67CA,,179.22,見其他登記事項,鋼筋混凝土造,103年11月13日,004,一層 二層 三層 四層
SPOOMLRJMHKFFBD77CA,,179.22,見其他登記事項,鋼筋混凝土造,103年11月13日,004,一層 二層 三層 四層
RPWNMLKLLHKFFBD77CA,1,210.60,住家用,鋼筋混凝土造,103年5月2日,004,一層 二層 三層 四層
RPPNMLLLLHKFFBD17CA,17,75.46,住家用,鋼筋混凝土造,87年8月14日,012,十層
RPPNMLLLLHKFFBD17CA,17,23.10,共有部分,鋼筋混凝土造,87年8月14日,012
RPPNMLRLLHKFFBD77CA,35,168.09,住商用,鋼筋混凝土造,69年5月20日,003,一層 二層 三層 騎樓
RPPNMLQJMHKFFAD47CA,,388.45,見其他登記事項,見其他登記事項,103年9月10日,004,一層 二層 三層 四層 屋頂突出物
RPQOMLLMLHKFFAD37CA,21,85.57,住家用,鋼筋混凝土構造,82年10月18日,007,六層
RPQOMLLMLHKFFAD37CA,21,7.10,共有部分,鋼筋混凝土構造,82年10月18日,007
RPQOMLLMLHKFFAD37CA,21,21.08,共有部分,鋼筋混凝土構造,82年10月18日,007
RPUNMLQLLHKFFAD08CA,19,169.82,住家用,鋼筋混凝土構造,85年2月13日,027,二十三層
RPUNMLQLLHKFFAD08CA,19,92.89,共有部分,鋼筋混凝土構造,85年2月13日,027
RPVNMLNLLHKFFAD87CA,19,38.72,住家用,鋼筋混凝土構造,84年10月24日,013,十一層
RPVNMLNLLHKFFAD87CA,19,11.11,共有部分,鋼筋混凝土構造,84年10月24日,013
RPPNMLLLLHKFFAD07CA,16,13.24,見其他登記事項,鋼筋混凝土構造,88年8月21日,001,一層 防空避難室
RPPNMLLLLHKFFAD07CA,16,561.03,住家用,鋼筋混凝土構造,88年8月21日,004,夾層 一層 二層 三層 四層 防空避難室 屋頂突出物
RPPNMLNLLHKFFAD27CA,36,89.00,住家用,加強磚造,67年11月9日,002,一層 二層
RPPNMLPLLHKFFAD47CA,24,165.16,住商用,鋼筋混凝土構造,80年2月2日,006,一層 二層
RPPNMLPLLHKFFAD47CA,24,13.68,共有部分,鋼筋混凝土構造,80年2月2日,006
RPPNMLPLLHKFFAD47CA,24,25.16,共有部分,鋼筋混凝土構造,80年2月2日,006
RPPNMLPLLHKFFAD47CA,24,14.59,停車空間,鋼筋混凝土構造,80年2月2日,006,地下層
RPPNMLPLLHKFFAD47CA,24,3.91,共有部分,鋼筋混凝土構造,80年2月2日,006
RPSNMLOLLHKFFAD67CA,,23.47,,磚造,,001,一層
RPOPMLPLLHKFFAD57CA,,205.50,住家用,磚造,,002,一層 二層
RPRNMLNLLHKFFAD47CA,44,59.34,住家用,加強磚造,60年3月30日,001,一層
RPPOMLKLLHKFFAD07CA,16,231.80,見其他登記事項,鋼筋混凝土構造,88年5月14日,003,一層 二層 三層 屋頂突出物 騎樓
RPXNMLNLLHKFFAD08CA,2,60.93,見其他登記事項,見其他登記事項,102年6月20日,015,四層
RPXNMLNLLHKFFAD08CA,2,15.03,見其他登記事項,見其他登記事項,102年6月20日,015
RPXNMLNLLHKFFAD08CA,2,16.66,見其他登記事項,見其他登記事項,102年6月20日,015
RPUOMLNLLHKFFAD87CA,9,202.59,見其他登記事項,見其他登記事項,95年7月7日,005,一層 二層 三層 四層 五層
RPQOMLKMLHKFFAD27CA,7,325.69,見其他登記事項,鋼筋混凝土造,96年12月21日,005,一層 二層 三層 四層 五層
RPQNMLLMLHKFFAD27CA,12,97.72,見其他登記事項,鋼筋混凝土構造,91年12月27日,013,八層
RPQNMLLMLHKFFAD27CA,12,45.36,共有部分,鋼筋混凝土構造,91年12月27日,013
RPQOMLOJNHKFFAD57CA,20,.08,商業用,鋼筋混凝土造,83年10月15日,013,地下層
RPQOMLOJNHKFFAD57CA,20,59.25,住家用,鋼筋混凝土造,83年10月15日,013,九層
RPQOMLOJNHKFFAD57CA,20,1.59,共有部分,鋼筋混凝土造,83年10月15日,013
RPQOMLOJNHKFFAD57CA,20,21.38,共有部分,鋼筋混凝土造,83年10月15日,013
RPQOMLOJNHKFFAD57CA,20,.00,共有部分,鋼筋混凝土造,83年10月15日,013
RPQOMLOJNHKFFAD57CA,20,5.53,共有部分,鋼筋混凝土造,83年10月15日,013
RPQOMLOJNHKFFAD57CA,20,19.19,共有部分,鋼筋混凝土造,83年10月15日,013
RPPNMLOJMHKFFAD27CA,7,199.28,見其他登記事項,鋼筋混凝土造,96年9月27日,004,一層 二層 三層 四層 屋頂突出物
RPOOMLRJMHKFFAD57CA,,406.32,見其他登記事項,見其他登記事項,103年11月3日,005,一層 二層 三層 四層 五層
RPWNMLQLLHKFFBD38CA,18,107.59,住家用,鋼筋混凝土造,85年8月16日,017,四層 五層
RPWNMLQLLHKFFBD38CA,18,.05,見其他登記事項,鋼筋混凝土造,85年8月16日,017,一層
RPWNMLQLLHKFFBD38CA,18,10.85,見其他登記事項,鋼筋混凝土造,85年8月16日,017
RPWNMLQLLHKFFBD38CA,18,.42,見其他登記事項,鋼筋混凝土造,85年8月16日,016
RPWNMLQLLHKFFBD38CA,18,18.01,見其他登記事項,鋼筋混凝土造,85年8月16日,017
RPWNMLQLLHKFFBD38CA,18,9.26,見其他登記事項,鋼筋混凝土造,85年8月16日,017
RPWNMLOLLHKFFBD18CA,21,101.08,住家用,鋼筋混凝土造,83年4月9日,002,一層 二層
RPSNMLNLLHKFFBD67CA,30,111.56,住家用,加強磚造,74年1月17日,002,一層 二層 屋頂突出物
RPVNMLNLLHKFFBD97CA,24,213.07,住商用,鋼筋混凝土造,80年5月13日,003,一層 二層 三層 屋頂突出物 地下層
RPXNMLMJMHKFFBD97CA,,184.18,見其他登記事項,鋼筋混凝土造,103年11月26日,004,一層 二層 三層 四層 屋頂突出物
RPXNMLMJMHKFFBD97CA,,.67,見其他登記事項,鋼筋混凝土造,103年11月26日,004
RPOOMLNLLHKFFCD47CA,11,43.97,住家用,見其他登記事項,93年7月12日,014,五層
RPOOMLNLLHKFFCD47CA,11,8.07,共有部分,見其他登記事項,93年7月12日,014
RPOOMLNLLHKFFCD47CA,11,5.32,共有部分,見其他登記事項,93年7月12日,014
RPTNMLNLLHKFFCD87CA,41,104.74,住家用,加強磚造,63年6月10日,002,一層 二層
RPWNMLKLMHKFFBD87CA,1,85.44,見其他登記事項,鋼筋混凝土造,103年7月15日,004,一層 二層 三層 四層
RPWNMLKLMHKFFBD87CA,1,85.44,見其他登記事項,鋼筋混凝土造,103年7月15日,004,一層 二層 三層 四層
RPWNMLKLMHKFFBD87CA,19,85.44,住家用,鋼筋混凝土造,84年9月13日,003,一層 二層 三層
RPWNMLPLLHKFFCD38CA,,179.66,住家用,鋼筋混凝土構造,103年11月7日,003,一層 二層 三層 屋頂突出物
RPROMLNKMHKFFCD77CA,36,126.92,住商用,鋼筋混凝土構造,68年3月10日,003,一層 二層 三層
RPTOMLNKMHKFFCD97CA,34,68.77,住家用,鋼筋混凝土構造,70年2月3日,005,三層
RPTOMLNKMHKFFCD97CA,34,10.87,共有部分,鋼筋混凝土構造,70年2月3日,005
RPTOMLRLLHKFFAR96CA,16,195.29,住家用,鋼筋混凝土造,87年11月25日,003,一層 二層 三層 屋頂突出物
RPTNMLRLLHKFFAR86CA,,170.37,住家用,鋼筋混凝土造,103年10月1日,004,一層 二層 三層 四層
RPOOMLLLMHKFFCD37CA,33,70.99,住家用,鋼筋混凝土構造,70年10月12日,004,二層 電梯樓梯間
RPOOMLLLMHKFFCD37CA,33,6.62,共有部分,鋼筋混凝土構造,70年10月12日,004
RPPNMLQLLHKFFBR09CA,21,166.18,住家用,鋼筋混凝土造,82年10月7日,004,一層 二層 三層 四層
RPQNMLOKMHKFFER66CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
